timestamp,intersection_id,traffic_volume
2024-01-24 20:00:00,INT_003,353
2024-01-24 21:00:00,INT_003,333
2024-01-24 22:00:00,INT_003,107
2024-01-24 23:00:00,INT_003,101
2024-01-25 00:00:00,INT_003,134
2024-01-25 01:00:00,INT_003,85
2024-01-25 02:00:00,INT_003,101
2024-01-25 03:00:00,INT_003,82
2024-01-25 04:00:00,INT_003,123
2024-01-25 05:00:00,INT_003,122
2024-01-25 06:00:00,INT_003,304
2024-01-25 07:00:00,INT_003,878
2024-01-25 08:00:00,INT_003,887
2024-01-25 09:00:00,INT_003,846
2024-01-25 10:00:00,INT_003,319
2024-01-25 11:00:00,INT_003,362
2024-01-25 12:00:00,INT_003,624
2024-01-25 13:00:00,INT_003,647
2024-01-25 14:00:00,INT_003,632
2024-01-25 15:00:00,INT_003,323
2024-01-25 16:00:00,INT_003,333
2024-01-25 17:00:00,INT_003,999
2024-01-25 18:00:00,INT_003,978
2024-01-25 19:00:00,INT_003,1032
2024-01-25 20:00:00,INT_003,361
2024-01-25 21:00:00,INT_003,376
2024-01-25 22:00:00,INT_003,142
2024-01-25 23:00:00,INT_003,129
2024-01-26 00:00:00,INT_003,87
2024-01-26 01:00:00,INT_003,122
2024-01-26 02:00:00,INT_003,116
2024-01-26 03:00:00,INT_003,79
2024-01-26 04:00:00,INT_003,123
2024-01-26 05:00:00,INT_003,92
2024-01-26 06:00:00,INT_003,370
2024-01-26 07:00:00,INT_003,895
2024-01-26 08:00:00,INT_003,856
2024-01-26 09:00:00,INT_003,834
2024-01-26 10:00:00,INT_003,373
2024-01-26 11:00:00,INT_003,338
2024-01-26 12:00:00,INT_003,632
2024-01-26 13:00:00,INT_003,609
2024-01-26 14:00:00,INT_003,617
2024-01-26 15:00:00,INT_003,328
2024-01-26 16:00:00,INT_003,311
2024-01-26 17:00:00,INT_003,985
2024-01-26 18:00:00,INT_003,979
2024-01-26 19:00:00,INT_003,972
2024-01-26 20:00:00,INT_003,348
2024-01-26 21:00:00,INT_003,355
2024-01-26 22:00:00,INT_003,92
2024-01-26 23:00:00,INT_003,94
2024-01-27 00:00:00,INT_003,117
2024-01-27 01:00:00,INT_003,101
2024-01-27 02:00:00,INT_003,107
2024-01-27 03:00:00,INT_003,70
2024-01-27 04:00:00,INT_003,76
2024-01-27 05:00:00,INT_003,107
2024-01-27 06:00:00,INT_003,324
2024-01-27 07:00:00,INT_003,712
2024-01-27 08:00:00,INT_003,700
2024-01-27 09:00:00,INT_003,711
2024-01-27 10:00:00,INT_003,294
2024-01-27 11:00:00,INT_003,258
2024-01-27 12:00:00,INT_003,494
2024-01-27 13:00:00,INT_003,490
2024-01-27 14:00:00,INT_003,473
2024-01-27 15:00:00,INT_003,251
2024-01-27 16:00:00,INT_003,282
2024-01-27 17:00:00,INT_003,815
2024-01-27 18:00:00,INT_003,764
2024-01-27 19:00:00,INT_003,766
2024-01-27 20:00:00,INT_003,237
2024-01-27 21:00:00,INT_003,247
2024-01-27 22:00:00,INT_003,60
2024-01-27 23:00:00,INT_003,88
2024-01-28 00:00:00,INT_003,93
2024-01-28 01:00:00,INT_003,81
2024-01-28 02:00:00,INT_003,91
2024-01-28 03:00:00,INT_003,114
2024-01-28 04:00:00,INT_003,59
2024-01-28 05:00:00,INT_003,59
2024-01-28 06:00:00,INT_003,288
2024-01-28 07:00:00,INT_003,683
2024-01-28 08:00:00,INT_003,694
2024-01-28 09:00:00,INT_003,718
2024-01-28 10:00:00,INT_003,297
2024-01-28 11:00:00,INT_003,303
2024-01-28 12:00:00,INT_003,496
2024-01-28 13:00:00,INT_003,502
2024-01-28 14:00:00,INT_003,499
2024-01-28 15:00:00,INT_003,278
2024-01-28 16:00:00,INT_003,302
2024-01-28 17:00:00,INT_003,784
2024-01-28 18:00:00,INT_003,791
2024-01-28 19:00:00,INT_003,756
2024-01-28 20:00:00,INT_003,290
2024-01-28 21:00:00,INT_003,283
2024-01-28 22:00:00,INT_003,54
2024-01-28 23:00:00,INT_003,58
2024-01-29 00:00:00,INT_003,102
2024-01-29 01:00:00,INT_003,67
2024-01-29 02:00:00,INT_003,104
2024-01-29 03:00:00,INT_003,92
2024-01-29 04:00:00,INT_003,97
2024-01-29 05:00:00,INT_003,84
2024-01-29 06:00:00,INT_003,342
2024-01-29 07:00:00,INT_003,888
2024-01-29 08:00:00,INT_003,871
2024-01-29 09:00:00,INT_003,856
2024-01-29 10:00:00,INT_003,357
2024-01-29 11:00:00,INT_003,331
2024-01-29 12:00:00,INT_003,618
2024-01-29 13:00:00,INT_003,609
2024-01-29 14:00:00,INT_003,594
2024-01-29 15:00:00,INT_003,310
2024-01-29 16:00:00,INT_003,347
2024-01-29 17:00:00,INT_003,959
2024-01-29 18:00:00,INT_003,974
2024-01-29 19:00:00,INT_003,956
2024-01-29 20:00:00,INT_003,335
2024-01-29 21:00:00,INT_003,359
2024-01-29 22:00:00,INT_003,82
2024-01-29 23:00:00,INT_003,96
2024-01-30 00:00:00,INT_003,93
2024-01-30 01:00:00,INT_003,84
2024-01-30 02:00:00,INT_003,106
2024-01-30 03:00:00,INT_003,88
2024-01-30 04:00:00,INT_003,98
2024-01-30 05:00:00,INT_003,90
2024-01-30 06:00:00,INT_003,329
2024-01-30 07:00:00,INT_003,884
2024-01-30 08:00:00,INT_003,845
2024-01-30 09:00:00,INT_003,925
2024-01-30 10:00:00,INT_003,343
2024-01-30 11:00:00,INT_003,323
2024-01-30 12:00:00,INT_003,637
2024-01-30 13:00:00,INT_003,626
2024-01-30 14:00:00,INT_003,625
2024-01-30 15:00:00,INT_003,383
2024-01-30 16:00:00,INT_003,376
2024-01-30 17:00:00,INT_003,980
2024-01-30 18:00:00,INT_003,961
2024-01-30 19:00:00,INT_003,1024
2024-01-30 20:00:00,INT_003,362
2024-01-30 21:00:00,INT_003,310
2024-01-30 22:00:00,INT_003,125
2024-01-30 23:00:00,INT_003,91
2024-01-31 00:00:00,INT_003,86
2024-01-31 01:00:00,INT_003,90
2024-01-31 02:00:00,INT_003,110
2024-01-31 03:00:00,INT_003,98
2024-01-31 04:00:00,INT_003,98
2024-01-31 05:00:00,INT_003,116
2024-01-31 06:00:00,INT_003,335
2024-01-31 07:00:00,INT_003,866
2024-01-31 08:00:00,INT_003,895
2024-01-31 09:00:00,INT_003,880
2024-01-31 10:00:00,INT_003,334
2024-01-31 11:00:00,INT_003,388
2024-01-31 12:00:00,INT_003,638
2024-01-31 13:00:00,INT_003,618
2024-01-31 14:00:00,INT_003,620
2024-01-31 15:00:00,INT_003,367
2024-01-31 16:00:00,INT_003,352
2024-01-31 17:00:00,INT_003,968
2024-01-31 18:00:00,INT_003,960
2024-01-31 19:00:00,INT_003,967
2024-01-31 20:00:00,INT_003,367
2024-01-31 21:00:00,INT_003,346
2024-01-31 22:00:00,INT_003,113
2024-01-31 23:00:00,INT_003,94
2024-02-01 00:00:00,INT_003,167
2024-02-01 01:00:00,INT_003,102
2024-02-01 02:00:00,INT_003,123
2024-02-01 03:00:00,INT_003,126
2024-02-01 04:00:00,INT_003,89
2024-02-01 05:00:00,INT_003,121
2024-02-01 06:00:00,INT_003,332
2024-02-01 07:00:00,INT_003,883
2024-02-01 08:00:00,INT_003,894
2024-02-01 09:00:00,INT_003,913
2024-02-01 10:00:00,INT_003,363
2024-02-01 11:00:00,INT_003,348
2024-02-01 12:00:00,INT_003,625
2024-02-01 13:00:00,INT_003,633
2024-02-01 14:00:00,INT_003,622
2024-02-01 15:00:00,INT_003,327
2024-02-01 16:00:00,INT_003,357
2024-02-01 17:00:00,INT_003,985
2024-02-01 18:00:00,INT_003,1033
2024-02-01 19:00:00,INT_003,961
2024-02-01 20:00:00,INT_003,330
2024-02-01 21:00:00,INT_003,356
2024-02-01 22:00:00,INT_003,111
2024-02-01 23:00:00,INT_003,102
2024-02-02 00:00:00,INT_003,114
2024-02-02 01:00:00,INT_003,131
2024-02-02 02:00:00,INT_003,99
2024-02-02 03:00:00,INT_003,120
2024-02-02 04:00:00,INT_003,68
2024-02-02 05:00:00,INT_003,114
2024-02-02 06:00:00,INT_003,356
2024-02-02 07:00:00,INT_003,869
2024-02-02 08:00:00,INT_003,882
2024-02-02 09:00:00,INT_003,916
2024-02-02 10:00:00,INT_003,347
2024-02-02 11:00:00,INT_003,346
2024-02-02 12:00:00,INT_003,624
2024-02-02 13:00:00,INT_003,615
2024-02-02 14:00:00,INT_003,583
2024-02-02 15:00:00,INT_003,352
2024-02-02 16:00:00,INT_003,350
2024-02-02 17:00:00,INT_003,1013
2024-02-02 18:00:00,INT_003,998
2024-02-02 19:00:00,INT_003,960
2024-02-02 20:00:00,INT_003,340
2024-02-02 21:00:00,INT_003,366
2024-02-02 22:00:00,INT_003,103
2024-02-02 23:00:00,INT_003,92
2024-02-03 00:00:00,INT_003,87
2024-02-03 01:00:00,INT_003,102
2024-02-03 02:00:00,INT_003,76
2024-02-03 03:00:00,INT_003,48
2024-02-03 04:00:00,INT_003,91
2024-02-03 05:00:00,INT_003,31
2024-02-03 06:00:00,INT_003,243
2024-02-03 07:00:00,INT_003,675
2024-02-03 08:00:00,INT_003,692
2024-02-03 09:00:00,INT_003,709
2024-02-03 10:00:00,INT_003,263
2024-02-03 11:00:00,INT_003,282
2024-02-03 12:00:00,INT_003,533
2024-02-03 13:00:00,INT_003,504
2024-02-03 14:00:00,INT_003,495
2024-02-03 15:00:00,INT_003,268
2024-02-03 16:00:00,INT_003,273
2024-02-03 17:00:00,INT_003,767
2024-02-03 18:00:00,INT_003,818
2024-02-03 19:00:00,INT_003,752
2024-02-03 20:00:00,INT_003,303
2024-02-03 21:00:00,INT_003,285
2024-02-03 22:00:00,INT_003,100
2024-02-03 23:00:00,INT_003,79
2024-02-04 00:00:00,INT_003,72
2024-02-04 01:00:00,INT_003,121
2024-02-04 02:00:00,INT_003,85
2024-02-04 03:00:00,INT_003,91
2024-02-04 04:00:00,INT_003,93
2024-02-04 05:00:00,INT_003,79
2024-02-04 06:00:00,INT_003,292
2024-02-04 07:00:00,INT_003,699
2024-02-04 08:00:00,INT_003,665
2024-02-04 09:00:00,INT_003,724
2024-02-04 10:00:00,INT_003,277
2024-02-04 11:00:00,INT_003,273
2024-02-04 12:00:00,INT_003,498
2024-02-04 13:00:00,INT_003,495
2024-02-04 14:00:00,INT_003,502
2024-02-04 15:00:00,INT_003,256
2024-02-04 16:00:00,INT_003,278
2024-02-04 17:00:00,INT_003,802
2024-02-04 18:00:00,INT_003,780
2024-02-04 19:00:00,INT_003,768
2024-02-04 20:00:00,INT_003,273
2024-02-04 21:00:00,INT_003,294
2024-02-04 22:00:00,INT_003,89
2024-02-04 23:00:00,INT_003,75
2024-02-05 00:00:00,INT_003,77
2024-02-05 01:00:00,INT_003,105
2024-02-05 02:00:00,INT_003,97
2024-02-05 03:00:00,INT_003,99
2024-02-05 04:00:00,INT_003,114
2024-02-05 05:00:00,INT_003,121
2024-02-05 06:00:00,INT_003,385
2024-02-05 07:00:00,INT_003,904
2024-02-05 08:00:00,INT_003,882
2024-02-05 09:00:00,INT_003,866
2024-02-05 10:00:00,INT_003,387
2024-02-05 11:00:00,INT_003,360
2024-02-05 12:00:00,INT_003,633
2024-02-05 13:00:00,INT_003,666
2024-02-05 14:00:00,INT_003,665
2024-02-05 15:00:00,INT_003,336
2024-02-05 16:00:00,INT_003,322
2024-02-05 17:00:00,INT_003,1039
2024-02-05 18:00:00,INT_003,985
2024-02-05 19:00:00,INT_003,970
2024-02-05 20:00:00,INT_003,360
2024-02-05 21:00:00,INT_003,331
2024-02-05 22:00:00,INT_003,94
2024-02-05 23:00:00,INT_003,129
2024-02-06 00:00:00,INT_003,110
2024-02-06 01:00:00,INT_003,85
2024-02-06 02:00:00,INT_003,104
2024-02-06 03:00:00,INT_003,131
2024-02-06 04:00:00,INT_003,76
2024-02-06 05:00:00,INT_003,117
2024-02-06 06:00:00,INT_003,335
2024-02-06 07:00:00,INT_003,891
2024-02-06 08:00:00,INT_003,861
2024-02-06 09:00:00,INT_003,883
2024-02-06 10:00:00,INT_003,359
2024-02-06 11:00:00,INT_003,389
2024-02-06 12:00:00,INT_003,606
2024-02-06 13:00:00,INT_003,603
2024-02-06 14:00:00,INT_003,591
2024-02-06 15:00:00,INT_003,337
2024-02-06 16:00:00,INT_003,329
2024-02-06 17:00:00,INT_003,987
2024-02-06 18:00:00,INT_003,992
2024-02-06 19:00:00,INT_003,970
2024-02-06 20:00:00,INT_003,352
2024-02-06 21:00:00,INT_003,365
2024-02-06 22:00:00,INT_003,110
2024-02-06 23:00:00,INT_003,94
2024-02-07 00:00:00,INT_003,130
2024-02-07 01:00:00,INT_003,107
2024-02-07 02:00:00,INT_003,127
2024-02-07 03:00:00,INT_003,91
2024-02-07 04:00:00,INT_003,113
2024-02-07 05:00:00,INT_003,115
2024-02-07 06:00:00,INT_003,347
2024-02-07 07:00:00,INT_003,818
2024-02-07 08:00:00,INT_003,830
2024-02-07 09:00:00,INT_003,828
2024-02-07 10:00:00,INT_003,320
2024-02-07 11:00:00,INT_003,361
2024-02-07 12:00:00,INT_003,604
2024-02-07 13:00:00,INT_003,624
2024-02-07 14:00:00,INT_003,623
2024-02-07 15:00:00,INT_003,353
2024-02-07 16:00:00,INT_003,366
2024-02-07 17:00:00,INT_003,967
2024-02-07 18:00:00,INT_003,973
2024-02-07 19:00:00,INT_003,1003
2024-02-07 20:00:00,INT_003,378
2024-02-07 21:00:00,INT_003,350
2024-02-07 22:00:00,INT_003,127
2024-02-07 23:00:00,INT_003,80
2024-02-08 00:00:00,INT_003,125
2024-02-08 01:00:00,INT_003,111
2024-02-08 02:00:00,INT_003,95
2024-02-08 03:00:00,INT_003,113
2024-02-08 04:00:00,INT_003,98
2024-02-08 05:00:00,INT_003,107
2024-02-08 06:00:00,INT_003,347
2024-02-08 07:00:00,INT_003,907
2024-02-08 08:00:00,INT_003,867
2024-02-08 09:00:00,INT_003,860
2024-02-08 10:00:00,INT_003,336
2024-02-08 11:00:00,INT_003,334
2024-02-08 12:00:00,INT_003,635
2024-02-08 13:00:00,INT_003,593
2024-02-08 14:00:00,INT_003,614
2024-02-08 15:00:00,INT_003,318
2024-02-08 16:00:00,INT_003,363
2024-02-08 17:00:00,INT_003,958
2024-02-08 18:00:00,INT_003,978
2024-02-08 19:00:00,INT_003,985
2024-02-08 20:00:00,INT_003,362
2024-02-08 21:00:00,INT_003,375
2024-02-08 22:00:00,INT_003,118
2024-02-08 23:00:00,INT_003,91
2024-02-09 00:00:00,INT_003,97
2024-02-09 01:00:00,INT_003,88
2024-02-09 02:00:00,INT_003,101
2024-02-09 03:00:00,INT_003,139
2024-02-09 04:00:00,INT_003,127
2024-02-09 05:00:00,INT_003,125
2024-02-09 06:00:00,INT_003,340
2024-02-09 07:00:00,INT_003,883
2024-02-09 08:00:00,INT_003,859
2024-02-09 09:00:00,INT_003,843
2024-02-09 10:00:00,INT_003,356
2024-02-09 11:00:00,INT_003,349
2024-02-09 12:00:00,INT_003,640
2024-02-09 13:00:00,INT_003,620
2024-02-09 14:00:00,INT_003,598
2024-02-09 15:00:00,INT_003,337
2024-02-09 16:00:00,INT_003,293
2024-02-09 17:00:00,INT_003,979
2024-02-09 18:00:00,INT_003,970
2024-02-09 19:00:00,INT_003,938
2024-02-09 20:00:00,INT_003,351
2024-02-09 21:00:00,INT_003,347
2024-02-09 22:00:00,INT_003,146
2024-02-09 23:00:00,INT_003,88
2024-02-10 00:00:00,INT_003,48
2024-02-10 01:00:00,INT_003,39
2024-02-10 02:00:00,INT_003,73
2024-02-10 03:00:00,INT_003,88
2024-02-10 04:00:00,INT_003,80
2024-02-10 05:00:00,INT_003,81
2024-02-10 06:00:00,INT_003,286
2024-02-10 07:00:00,INT_003,739
2024-02-10 08:00:00,INT_003,681
2024-02-10 09:00:00,INT_003,675
2024-02-10 10:00:00,INT_003,273
2024-02-10 11:00:00,INT_003,305
2024-02-10 12:00:00,INT_003,460
2024-02-10 13:00:00,INT_003,508
2024-02-10 14:00:00,INT_003,518
2024-02-10 15:00:00,INT_003,271
2024-02-10 16:00:00,INT_003,281
2024-02-10 17:00:00,INT_003,758
2024-02-10 18:00:00,INT_003,772
2024-02-10 19:00:00,INT_003,775
2024-02-10 20:00:00,INT_003,291
2024-02-10 21:00:00,INT_003,266
2024-02-10 22:00:00,INT_003,66
2024-02-10 23:00:00,INT_003,84
2024-02-11 00:00:00,INT_003,66
2024-02-11 01:00:00,INT_003,77
2024-02-11 02:00:00,INT_003,97
2024-02-11 03:00:00,INT_003,24
2024-02-11 04:00:00,INT_003,91
2024-02-11 05:00:00,INT_003,99
2024-02-11 06:00:00,INT_003,267
2024-02-11 07:00:00,INT_003,665
2024-02-11 08:00:00,INT_003,666
2024-02-11 09:00:00,INT_003,635
2024-02-11 10:00:00,INT_003,277
2024-02-11 11:00:00,INT_003,290
2024-02-11 12:00:00,INT_003,505
2024-02-11 13:00:00,INT_003,471
2024-02-11 14:00:00,INT_003,474
2024-02-11 15:00:00,INT_003,306
2024-02-11 16:00:00,INT_003,285
2024-02-11 17:00:00,INT_003,759
2024-02-11 18:00:00,INT_003,805
2024-02-11 19:00:00,INT_003,738
2024-02-11 20:00:00,INT_003,252
2024-02-11 21:00:00,INT_003,278
2024-02-11 22:00:00,INT_003,96
2024-02-11 23:00:00,INT_003,87
2024-02-12 00:00:00,INT_003,96
2024-02-12 01:00:00,INT_003,103
2024-02-12 02:00:00,INT_003,86
2024-02-12 03:00:00,INT_003,92
2024-02-12 04:00:00,INT_003,135
2024-02-12 05:00:00,INT_003,77
2024-02-12 06:00:00,INT_003,351
2024-02-12 07:00:00,INT_003,879
2024-02-12 08:00:00,INT_003,858
2024-02-12 09:00:00,INT_003,856
2024-02-12 10:00:00,INT_003,346
2024-02-12 11:00:00,INT_003,327
2024-02-12 12:00:00,INT_003,613
2024-02-12 13:00:00,INT_003,594
2024-02-12 14:00:00,INT_003,654
2024-02-12 15:00:00,INT_003,350
2024-02-12 16:00:00,INT_003,370
2024-02-12 17:00:00,INT_003,979
2024-02-12 18:00:00,INT_003,965
2024-02-12 19:00:00,INT_003,984
2024-02-12 20:00:00,INT_003,347
2024-02-12 21:00:00,INT_003,352
2024-02-12 22:00:00,INT_003,100
2024-02-12 23:00:00,INT_003,84
2024-02-13 00:00:00,INT_003,143
2024-02-13 01:00:00,INT_003,132
2024-02-13 02:00:00,INT_003,92
2024-02-13 03:00:00,INT_003,139
2024-02-13 04:00:00,INT_003,98
2024-02-13 05:00:00,INT_003,80
2024-02-13 06:00:00,INT_003,327
2024-02-13 07:00:00,INT_003,828
2024-02-13 08:00:00,INT_003,861
2024-02-13 09:00:00,INT_003,858
2024-02-13 10:00:00,INT_003,357
2024-02-13 11:00:00,INT_003,348
2024-02-13 12:00:00,INT_003,632
2024-02-13 13:00:00,INT_003,608
2024-02-13 14:00:00,INT_003,640
2024-02-13 15:00:00,INT_003,369
2024-02-13 16:00:00,INT_003,352
2024-02-13 17:00:00,INT_003,998
2024-02-13 18:00:00,INT_003,987
2024-02-13 19:00:00,INT_003,949
2024-02-13 20:00:00,INT_003,367
2024-02-13 21:00:00,INT_003,354
2024-02-13 22:00:00,INT_003,133
2024-02-13 23:00:00,INT_003,94
2024-02-14 00:00:00,INT_003,90
2024-02-14 01:00:00,INT_003,97
2024-02-14 02:00:00,INT_003,84
2024-02-14 03:00:00,INT_003,87
2024-02-14 04:00:00,INT_003,108
2024-02-14 05:00:00,INT_003,114
2024-02-14 06:00:00,INT_003,347
2024-02-14 07:00:00,INT_003,852
2024-02-14 08:00:00,INT_003,853
2024-02-14 09:00:00,INT_003,840
2024-02-14 10:00:00,INT_003,338
2024-02-14 11:00:00,INT_003,360
2024-02-14 12:00:00,INT_003,642
2024-02-14 13:00:00,INT_003,645
2024-02-14 14:00:00,INT_003,632
2024-02-14 15:00:00,INT_003,329
2024-02-14 16:00:00,INT_003,336
2024-02-14 17:00:00,INT_003,974
2024-02-14 18:00:00,INT_003,983
2024-02-14 19:00:00,INT_003,986
2024-02-14 20:00:00,INT_003,344
2024-02-14 21:00:00,INT_003,361
2024-02-14 22:00:00,INT_003,111
2024-02-14 23:00:00,INT_003,104
2024-02-15 00:00:00,INT_003,115
2024-02-15 01:00:00,INT_003,92
2024-02-15 02:00:00,INT_003,106
2024-02-15 03:00:00,INT_003,99
2024-02-15 04:00:00,INT_003,106
2024-02-15 05:00:00,INT_003,110
2024-02-15 06:00:00,INT_003,344
2024-02-15 07:00:00,INT_003,883
2024-02-15 08:00:00,INT_003,878
2024-02-15 09:00:00,INT_003,886
2024-02-15 10:00:00,INT_003,354
2024-02-15 11:00:00,INT_003,317
2024-02-15 12:00:00,INT_003,630
2024-02-15 13:00:00,INT_003,624
2024-02-15 14:00:00,INT_003,638
2024-02-15 15:00:00,INT_003,332
2024-02-15 16:00:00,INT_003,333
2024-02-15 17:00:00,INT_003,959
2024-02-15 18:00:00,INT_003,973
2024-02-15 19:00:00,INT_003,979
2024-02-15 20:00:00,INT_003,372
2024-02-15 21:00:00,INT_003,329
2024-02-15 22:00:00,INT_003,147
2024-02-15 23:00:00,INT_003,96
2024-02-16 00:00:00,INT_003,54
2024-02-16 01:00:00,INT_003,112
2024-02-16 02:00:00,INT_003,135
2024-02-16 03:00:00,INT_003,98
2024-02-16 04:00:00,INT_003,75
2024-02-16 05:00:00,INT_003,94
2024-02-16 06:00:00,INT_003,349
2024-02-16 07:00:00,INT_003,873
2024-02-16 08:00:00,INT_003,862
2024-02-16 09:00:00,INT_003,883
2024-02-16 10:00:00,INT_003,329
2024-02-16 11:00:00,INT_003,323
2024-02-16 12:00:00,INT_003,620
2024-02-16 13:00:00,INT_003,652
2024-02-16 14:00:00,INT_003,628
2024-02-16 15:00:00,INT_003,368
2024-02-16 16:00:00,INT_003,329
2024-02-16 17:00:00,INT_003,987
2024-02-16 18:00:00,INT_003,933
2024-02-16 19:00:00,INT_003,955
2024-02-16 20:00:00,INT_003,326
2024-02-16 21:00:00,INT_003,357
2024-02-16 22:00:00,INT_003,101
2024-02-16 23:00:00,INT_003,106
2024-02-17 00:00:00,INT_003,85
2024-02-17 01:00:00,INT_003,77
2024-02-17 02:00:00,INT_003,91
2024-02-17 03:00:00,INT_003,108
2024-02-17 04:00:00,INT_003,104
2024-02-17 05:00:00,INT_003,73
2024-02-17 06:00:00,INT_003,275
2024-02-17 07:00:00,INT_003,696
2024-02-17 08:00:00,INT_003,702
2024-02-17 09:00:00,INT_003,727
2024-02-17 10:00:00,INT_003,277
2024-02-17 11:00:00,INT_003,279
2024-02-17 12:00:00,INT_003,493
2024-02-17 13:00:00,INT_003,500
2024-02-17 14:00:00,INT_003,522
2024-02-17 15:00:00,INT_003,260
2024-02-17 16:00:00,INT_003,225
2024-02-17 17:00:00,INT_003,770
2024-02-17 18:00:00,INT_003,761
2024-02-17 19:00:00,INT_003,739
2024-02-17 20:00:00,INT_003,260
2024-02-17 21:00:00,INT_003,287
2024-02-17 22:00:00,INT_003,96
2024-02-17 23:00:00,INT_003,70
2024-02-18 00:00:00,INT_003,96
2024-02-18 01:00:00,INT_003,106
2024-02-18 02:00:00,INT_003,59
2024-02-18 03:00:00,INT_003,95
2024-02-18 04:00:00,INT_003,58
2024-02-18 05:00:00,INT_003,70
2024-02-18 06:00:00,INT_003,249
2024-02-18 07:00:00,INT_003,703
2024-02-18 08:00:00,INT_003,674
2024-02-18 09:00:00,INT_003,688
2024-02-18 10:00:00,INT_003,254
2024-02-18 11:00:00,INT_003,270
2024-02-18 12:00:00,INT_003,529
2024-02-18 13:00:00,INT_003,544
2024-02-18 14:00:00,INT_003,488
2024-02-18 15:00:00,INT_003,301
2024-02-18 16:00:00,INT_003,294
2024-02-18 17:00:00,INT_003,768
2024-02-18 18:00:00,INT_003,799
2024-02-18 19:00:00,INT_003,756
2024-02-18 20:00:00,INT_003,305
2024-02-18 21:00:00,INT_003,247
2024-02-18 22:00:00,INT_003,61
2024-02-18 23:00:00,INT_003,90
2024-02-19 00:00:00,INT_003,79
2024-02-19 01:00:00,INT_003,99
2024-02-19 02:00:00,INT_003,105
2024-02-19 03:00:00,INT_003,57
2024-02-19 04:00:00,INT_003,75
2024-02-19 05:00:00,INT_003,75
2024-02-19 06:00:00,INT_003,355
2024-02-19 07:00:00,INT_003,890
2024-02-19 08:00:00,INT_003,886
2024-02-19 09:00:00,INT_003,847
2024-02-19 10:00:00,INT_003,327
2024-02-19 11:00:00,INT_003,347
2024-02-19 12:00:00,INT_003,615
2024-02-19 13:00:00,INT_003,622
2024-02-19 14:00:00,INT_003,641
2024-02-19 15:00:00,INT_003,398
2024-02-19 16:00:00,INT_003,358
2024-02-19 17:00:00,INT_003,954
2024-02-19 18:00:00,INT_003,991
2024-02-19 19:00:00,INT_003,991
2024-02-19 20:00:00,INT_003,344
2024-02-19 21:00:00,INT_003,365
2024-02-19 22:00:00,INT_003,113
2024-02-19 23:00:00,INT_003,97
2024-02-20 00:00:00,INT_003,110
2024-02-20 01:00:00,INT_003,108
2024-02-20 02:00:00,INT_003,79
2024-02-20 03:00:00,INT_003,128
2024-02-20 04:00:00,INT_003,106
2024-02-20 05:00:00,INT_003,93
2024-02-20 06:00:00,INT_003,341
2024-02-20 07:00:00,INT_003,881
2024-02-20 08:00:00,INT_003,849
2024-02-20 09:00:00,INT_003,913
2024-02-20 10:00:00,INT_003,351
2024-02-20 11:00:00,INT_003,309
2024-02-20 12:00:00,INT_003,640
2024-02-20 13:00:00,INT_003,637
2024-02-20 14:00:00,INT_003,631
2024-02-20 15:00:00,INT_003,373
2024-02-20 16:00:00,INT_003,324
2024-02-20 17:00:00,INT_003,968
2024-02-20 18:00:00,INT_003,1011
2024-02-20 19:00:00,INT_003,960
2024-02-20 20:00:00,INT_003,370
2024-02-20 21:00:00,INT_003,352
2024-02-20 22:00:00,INT_003,75
2024-02-20 23:00:00,INT_003,98
2024-02-21 00:00:00,INT_003,106
2024-02-21 01:00:00,INT_003,103
2024-02-21 02:00:00,INT_003,82
2024-02-21 03:00:00,INT_003,128
2024-02-21 04:00:00,INT_003,94
2024-02-21 05:00:00,INT_003,121
2024-02-21 06:00:00,INT_003,345
2024-02-21 07:00:00,INT_003,856
2024-02-21 08:00:00,INT_003,850
2024-02-21 09:00:00,INT_003,900
2024-02-21 10:00:00,INT_003,332
2024-02-21 11:00:00,INT_003,372
2024-02-21 12:00:00,INT_003,590
2024-02-21 13:00:00,INT_003,633
2024-02-21 14:00:00,INT_003,636
2024-02-21 15:00:00,INT_003,325
2024-02-21 16:00:00,INT_003,299
2024-02-21 17:00:00,INT_003,965
2024-02-21 18:00:00,INT_003,993
2024-02-21 19:00:00,INT_003,985
2024-02-21 20:00:00,INT_003,336
2024-02-21 21:00:00,INT_003,356
2024-02-21 22:00:00,INT_003,94
2024-02-21 23:00:00,INT_003,121
2024-02-22 00:00:00,INT_003,118
2024-02-22 01:00:00,INT_003,82
2024-02-22 02:00:00,INT_003,96
2024-02-22 03:00:00,INT_003,127
2024-02-22 04:00:00,INT_003,111
2024-02-22 05:00:00,INT_003,114
2024-02-22 06:00:00,INT_003,385
2024-02-22 07:00:00,INT_003,843
2024-02-22 08:00:00,INT_003,883
2024-02-22 09:00:00,INT_003,873
2024-02-22 10:00:00,INT_003,378
2024-02-22 11:00:00,INT_003,329
2024-02-22 12:00:00,INT_003,610
2024-02-22 13:00:00,INT_003,656
2024-02-22 14:00:00,INT_003,645
2024-02-22 15:00:00,INT_003,343
2024-02-22 16:00:00,INT_003,368
2024-02-22 17:00:00,INT_003,1004
2024-02-22 18:00:00,INT_003,991
2024-02-22 19:00:00,INT_003,958
2024-02-22 20:00:00,INT_003,343
2024-02-22 21:00:00,INT_003,375
